EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
060270025,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3663,2025-05-02 01:00:00 GMT-8,-117.8976,,6,6,6,,ND,-999,0,,7.0,6.0,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Owens Lake,Shell Cut,CA,Active,5/2/2025 9:00:00 AM,474960640,Permanent,-13124300.797749,4351141.4528216
060270026,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3619,2025-05-02 01:00:00 GMT-8,-118.0108,,8,8,8,,ND,-999,0,,9.0,8.0,8,8,1,UG/M3,,,ND,-999,0,,8,8,8,Owens Lake,Bill Stanley,CA,Active,5/2/2025 9:00:00 AM,474960641,Permanent,-13136902.1641068,4350533.19904163
060270028,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.5432,2025-05-02 01:00:00 GMT-8,-117.9418,,6,6,6,,ND,-999,0,,6.0,6.0,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Owens Lake,Lizard Tail,CA,Active,5/2/2025 9:00:00 AM,474960642,Permanent,-13129221.1192421,4375624.59153075
060270029,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.542233,2025-05-02 01:00:00 GMT-8,-117.990055,,7,7,7,,ND,-999,0,,10.0,7.0,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Owens Lake,North Beach,CA,Active,5/2/2025 9:00:00 AM,474960643,Permanent,-13134592.8412703,4375490.60574175
060270030,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.4581,2025-05-02 01:00:00 GMT-8,-117.8519,,5,5,5,,ND,-999,0,,4.0,5.0,5,5,1,UG/M3,,,ND,-999,0,,5,5,5,Owens Lake,Mill Site,CA,Active,5/2/2025 9:00:00 AM,474960644,Permanent,-13119213.4970198,4363839.69488969
060271001,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.0494,2025-05-02 01:00:00 GMT-8,-117.9439,,17,17,17,,ND,-999,0,,18.0,17.0,17,17,1,UG/M3,,,ND,-999,0,,17,17,17,Coso Junction,Coso Junction,CA,Active,5/2/2025 9:00:00 AM,474960646,Permanent,-13129454.8901728,4307420.86659502
060271003,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.4878,2025-05-02 01:00:00 GMT-8,-117.871,,18,18,18,,ND,-999,0,,7.0,6.0,6,6,1,UG/M3,2.2,18,18,18,1,UG/M3,18,18,18,Owens Lake,Keeler,CA,Active,5/2/2025 9:00:00 AM,474960647,Permanent,-13121339.6992939,4367951.16658282
060271023,US,Bishop Paiute Tribe,R9,1288.9,-8,37.3667,2025-05-02 01:00:00 GMT-8,-118.4167,,21,21,21,,ND,-999,0,,10.0,11.0,11,11,1,UG/M3,4.1,21,21,21,1,UG/M3,21,21,21,Bishop,Bishop Paiute Tribe-CA,CA,Active,5/2/2025 9:00:00 AM,474960649,Permanent,-13182086.7454198,4490344.04250592
060290007,US,California Air Resources Board,R9,0,-8,35.345607,2025-05-02 01:00:00 GMT-8,-118.851825,36,37,37,37,37,37,37,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Edison,CA,Active,5/2/2025 9:00:00 AM,474960652,Permanent,-13230524.6388513,4210947.5063425
060290008,US,San Joaquin Valley Unified APCD,R9,0,-8,35.0544,2025-05-02 01:00:00 GMT-8,-119.4039,44,43,43,43,43,43,43,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Maricopa - Stanilaus Street,CA,Active,5/2/2025 9:00:00 AM,474960653,Permanent,-13291981.346731,4171276.34638577
060290010,US,San Joaquin Valley Unified APCD,R9,0,-8,35.3853,2025-05-02 01:00:00 GMT-8,-119.014702,,55,55,55,,ND,-999,0,,31.0,33.0,33,33,1,UG/M3,9,55,55,55,1,UG/M3,55,55,55,Bakersfield,Bakersfield - Golden State Highway,CA,Active,5/2/2025 9:00:00 AM,474960654,Permanent,-13248656.0235532,4216365.93645228
060290011,US,California Air Resources Board,R9,0,-8,35.05045,2025-05-02 01:00:00 GMT-8,-118.14778,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Mojave - 923 Poole St.,CA,Inactive,5/2/2025 9:00:00 AM,474960655,Permanent,-13152150.7079557,4170739.21280679
060290014,US,California Air Resources Board,R9,0,-8,35.356615,2025-05-02 01:00:00 GMT-8,-119.062613,19,36,36,36,19,19,19,1,PPB,,,ND,-999,0,,5.7,36,36,36,1,UG/M3,36,36,36,Bakersfield,Bakersfield - California Ave,CA,Active,5/2/2025 9:00:00 AM,474960656,Permanent,-13253989.4516766,4212449.92447517
060290232,US,California Air Resources Board,R9,0,-8,35.438035,2025-05-02 01:00:00 GMT-8,-119.016787,25,29,29,29,26,26,26,1,PPB,34.0,29.0,29,29,1,UG/M3,,,ND,-999,0,,29,29,29,,Oildale - 3311 Manor Street,CA,Active,5/2/2025 9:00:00 AM,474960657,Permanent,-13248888.1246915,4223568.83591101
060292009,US,San Joaquin Valley Unified APCD,R9,0,-8,34.8416,2025-05-02 01:00:00 GMT-8,-118.8647,,24,24,24,,ND,-999,0,,,,ND,-999,0,,5,24,24,24,1,UG/M3,24,24,24,,Lebec,CA,Active,5/2/2025 9:00:00 AM,474960658,Permanent,-13231957.8772952,4142375.99746415
060292012,US,San Joaquin Valley Unified APCD,R9,0,-8,35.3313,2025-05-02 01:00:00 GMT-8,-119,19,21,21,21,21,21,21,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Bakersfield-Muni,CA,Active,5/2/2025 9:00:00 AM,474960659,Permanent,-13247019.4043996,4208995.13272614
060295001,US,California Air Resources Board,R9,0,-8,35.208302,2025-05-02 01:00:00 GMT-8,-118.784401,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Arvin - Bear Mountain Blvd,CA,Inactive,5/2/2025 9:00:00 AM,474960660,Permanent,-13223019.033504,4192224.70792968
060295002,US,California Air Resources Board,R9,0,-8,35.23918,2025-05-02 01:00:00 GMT-8,-118.78863,18,19,19,19,19,19,19,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Arvin - Di Giorgio School,CA,Active,5/2/2025 9:00:00 AM,474960661,Permanent,-13223489.8036306,4196432.44224706
060296001,US,California Air Resources Board,R9,0,-8,35.50349,2025-05-02 01:00:00 GMT-8,-119.27264,22,20,20,20,20,20,20,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Shafter - Walker Street,CA,Active,5/2/2025 9:00:00 AM,474960662,Permanent,-13277369.5503694,4232515.68394114
060310004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.102219,2025-05-02 01:00:00 GMT-8,-119.566002,,59,59,59,,ND,-999,0,,40.0,39.0,39,39,1,UG/M3,17,59,59,59,1,UG/M3,59,59,59,Hanford,Corcoran,CA,Active,5/2/2025 9:00:00 AM,474960663,Permanent,-13310026.4588275,4314695.67976391
060311004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.3144,2025-05-02 01:00:00 GMT-8,-119.6436,32,61,61,61,34,34,34,1,PPB,29.0,31.0,31,31,1,UG/M3,20,61,61,61,1,UG/M3,61,61,61,Hanford,Hanford - S. Irwin Street,CA,Active,5/2/2025 9:00:00 AM,474960664,Permanent,-13318664.6286741,4343969.01096124
060370002,US,South Coast AQMD,R9,27.5,-8,34.136474,2025-05-02 01:00:00 GMT-8,-117.923963,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles Inland|E San Gabriel Vly,Azusa,CA,Inactive,5/2/2025 9:00:00 AM,474960665,Permanent,-13127235.5134848,4047141.90393336
060370016,US,South Coast AQMD,R9,84.5,-8,34.1439,2025-05-02 01:00:00 GMT-8,-117.8508,29,51,51,51,28,28,28,1,PPB,22.0,21.0,21,21,1,UG/M3,8.9,51,51,51,1,UG/M3,51,51,51,Los Angeles Inland|E San Gabriel Vly|San Gabriel Mts,Glendora - Laurel,CA,Active,5/2/2025 9:00:00 AM,474960666,Permanent,-13119091.0455799,4048140.68561524
060370113,US,South Coast AQMD,R9,29.3,-8,34.051097,2025-05-02 01:00:00 GMT-8,-118.456386,38,33,33,33,33,33,33,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles and Orange Co. Coastal|Los Angeles Metro and Inland Orange Co.|Central LA CO|NW Coastal LA,West Los Angeles - VA Hospital,CA,Active,5/2/2025 9:00:00 AM,474960667,Permanent,-13186504.5707315,4035665.17014721
060371002,US,South Coast AQMD,R9,52.8,-8,34.1764,2025-05-02 01:00:00 GMT-8,-118.3158,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Los Angeles Inland|San Fernando-Santa Clarita Valleys|E San Fernando Vly,Burbank - W. Palm Ave,CA,Inactive,5/2/2025 9:00:00 AM,474960668,Permanent,-13170854.6087988,4052512.90190399
060371103,US,South Coast AQMD,R9,30.5,-8,34.066429,2025-05-02 01:00:00 GMT-8,-118.226755,42,40,40,40,38,38,38,1,PPB,9.0,10.0,10,10,1,UG/M3,6.1,40,40,40,1,UG/M3,40,40,40,Central LA CO|W San Gabriel Vly,Los Angeles - N. Main Street,CA,Active,5/2/2025 9:00:00 AM,474960669,Permanent,-13160942.1647411,4037725.30941358
060371201,US,South Coast AQMD,R9,70.8,-8,34.1992,2025-05-02 01:00:00 GMT-8,-118.5331,24,29,29,29,27,27,27,1,PPB,,,ND,-999,0,,4.7,29,29,29,1,UG/M3,29,29,29,San Fernando-Santa Clarita Valleys|Central LA CO|W San Fernando Vly|E San Fernando Vly,Reseda,CA,Active,5/2/2025 9:00:00 AM,474960670,Permanent,-13195044.3341482,4055581.18488973
060371302,US,South Coast AQMD,R9,27.5,-8,33.9014,2025-05-02 01:00:00 GMT-8,-118.205,37,37,37,37,37,37,37,1,PPB,,,ND,-999,0,,5.2,32,32,32,1,UG/M3,32,32,32,Central LA CO|S Central LA CO,Compton,CA,Active,5/2/2025 9:00:00 AM,474960671,Permanent,-13158520.4092189,4015570.12665132
060371601,US,South Coast AQMD,R9,22.9,-8,34.0131,2025-05-02 01:00:00 GMT-8,-118.059196,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles Inland|Southeast LA CO|S San Gabriel Vly,Pico Rivera,CA,Inactive,5/2/2025 9:00:00 AM,474960672,Permanent,-13142289.5821833,4030561.17173786
060371602,US,South Coast AQMD,R9,0,-8,34.010283,2025-05-02 01:00:00 GMT-8,-118.068484,37,35,35,35,35,35,35,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Southeast LA CO|S San Gabriel Vly,Pico Rivera,CA,Active,5/2/2025 9:00:00 AM,474960673,Permanent,-13143323.5176138,4030182.86538644
060371701,US,South Coast AQMD,R9,84.2,-8,34.0667,2025-05-02 01:00:00 GMT-8,-117.7506,33,31,31,31,31,31,31,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles Inland|Pomona Walnut Vly|SW San Bernardino,Pomona,CA,Active,5/2/2025 9:00:00 AM,474960674,Permanent,-13107936.8326024,4037761.72665443
060372005,US,South Coast AQMD,R9,77.8,-8,34.13263,2025-05-02 01:00:00 GMT-8,-118.127142,36,33,33,33,33,33,33,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles Inland|W San Gabriel Vly|San Gabriel Mts,Pasadena,CA,Active,5/2/2025 9:00:00 AM,474960675,Permanent,-13149853.2963047,4046624.92833678
060374002,US,South Coast AQMD,R9,7.6,-8,33.8233,2025-05-02 01:00:00 GMT-8,-118.1883,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Los Angeles and Orange Co. Coastal|South Coastal LA,North Long Beach,CA,Inactive,5/2/2025 9:00:00 AM,474960676,Permanent,-13156661.3737227,4005100.1393321
060374004,US,South Coast AQMD,R9,5.8,-8,33.792221,2025-05-02 01:00:00 GMT-8,-118.175278,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Central LA CO|NW Coastal LA|SW Coastal LA|South Coastal LA|N Coastal Orange,South Long Beach,CA,Inactive,5/2/2025 9:00:00 AM,474960677,Permanent,-13155211.7713135,4000936.38847333
060374006,US,South Coast AQMD,R9,3.1,-8,33.802417,2025-05-02 01:00:00 GMT-8,-118.219933,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,South Coastal LA,Long Beach - Hudson,CA,Inactive,5/2/2025 9:00:00 AM,474960678,Permanent,-13160182.7431749,4002302.21180858
060374008,US,South Coast AQMD,R9,0,-8,33.859662,2025-05-02 01:00:00 GMT-8,-118.200707,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,710 Near Road,CA,Active,5/2/2025 9:00:00 AM,474960679,Permanent,-13158042.5146449,4009973.5917636
060375005,US,South Coast AQMD,R9,27.5,-8,33.95507,2025-05-02 01:00:00 GMT-8,-118.43046,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles and Orange Co. Coastal|NW Coastal LA|SW Coastal LA,LAX-Hastings,CA,Inactive,5/2/2025 9:00:00 AM,474960680,Permanent,-13183618.5016132,4022770.61922105
060376012,US,South Coast AQMD,R9,116.8,-8,34.3833,2025-05-02 01:00:00 GMT-8,-118.5283,15,46,46,46,16,16,16,1,PPB,,,ND,-999,0,,7.4,46,46,46,1,UG/M3,46,46,46,San Fernando-Santa Clarita Valleys|Santa Clarita Vly|San Gabriel Mts,Santa Clarita,CA,Active,5/2/2025 9:00:00 AM,474960681,Permanent,-13194510.0005924,4080386.70850868
060379033,US,Mojave Desert AQMD,R9,719.5,-8,34.669589,2025-05-02 01:00:00 GMT-8,-118.130689,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Mojave Desert|Antelope Vly,Lancaster-Division,CA,Inactive,5/2/2025 9:00:00 AM,474960682,Permanent,-13150248.1465386,4119069.77263528
060379034,US,California Air Resources Board,R9,0,-8,34.8289,2025-05-02 01:00:00 GMT-8,-118.8791,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Lebec,CA,Inactive,5/2/2025 9:00:00 AM,474960683,Permanent,-13233560.8779626,4140653.57897427
060390004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.8669,2025-05-02 01:00:00 GMT-8,-120.01,20,21,21,21,21,21,21,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Madera,Madera - Pump Yard,CA,Active,5/2/2025 9:00:00 AM,474960684,Permanent,-13359452.0901008,4420570.56644721
060392010,US,San Joaquin Valley Unified APCD,R9,0,-8,36.9533,2025-05-02 01:00:00 GMT-8,-120.0341,25,56,56,56,24,24,24,1,PPB,,,ND,-999,1,,14,56,56,56,1,UG/M3,56,56,56,Madera,Madera-City,CA,Active,5/2/2025 9:00:00 AM,474960685,Permanent,-13362134.8898289,4432599.4069861
060410001,US,Bay Area Air District,R9,0.9,-8,37.9722,2025-05-02 01:00:00 GMT-8,-122.5189,31,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,-1,1,1,1,1,UG/M3,1,1,1,San Rafael,San Rafael,CA,Active,5/2/2025 9:00:00 AM,474960686,Permanent,-13638741.560552,4575499.34926292
060410003,US,California Air Resources Board,R9,0,-8,38.1269,2025-05-02 01:00:00 GMT-8,-122.9139,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Point Reyes,CA,Inactive,5/2/2025 9:00:00 AM,474960687,Permanent,-13682712.7594153,4597368.06971551
060430006,US,California Air Resources Board,R9,1146.5,-8,37.54377,2025-05-02 01:00:00 GMT-8,-119.83957,36,35,35,35,35,35,35,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Jerseydale (seasonal),CA,Active,5/2/2025 9:00:00 AM,474960689,Permanent,-13340479.9092849,4515174.78842878
060431001,US,California Air Resources Board,R9,0,-8,37.748707,2025-05-02 01:00:00 GMT-8,-119.587094,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Yosemite National Park,Yosemite Village - Visitor Center,CA,Active,5/2/2025 9:00:00 AM,474960690,Permanent,-13312374.4095273,4543987.10953646
060450002,US,Mendocino County AQMD,R9,45.8,-8,39.445736,2025-05-02 01:00:00 GMT-8,-123.804314,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Fort Bragg City Hall,CA,Inactive,5/2/2025 9:00:00 AM,474960693,Permanent,-13781833.1924906,4785722.04103024
320010002,US,Nevada Division of Environmental Protection,R9,1210.5,-8,39.472471,2025-05-02 01:00:00 GMT-8,-118.783624,30,25,25,25,25,25,25,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Fallon,Fallon,NV,Active,5/2/2025 9:00:00 AM,474961341,Permanent,-13222932.5382597,4789576.73587421
320030022,US,Clark County Department of Environment and Sustainability ,R9,662.2,-8,36.39103,2025-05-02 01:00:00 GMT-8,-114.907429,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Las Vegas,Apex,NV,Inactive,5/2/2025 9:00:00 AM,474961342,Permanent,-12791436.4846442,4354560.75570572
320030024,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.815897,2025-05-02 01:00:00 GMT-8,-114.050347,40,31,31,31,31,31,31,1,PPB,11.0,11.0,11,11,1,UG/M3,2.7,17,17,17,1,UG/M3,17,17,17,Mesquite,Virgin Valley,NV,Active,5/2/2025 9:00:00 AM,474961344,Permanent,-12696026.5528362,4413476.17666895
320030043,US,Clark County Department of Environment and Sustainability ,R9,736.6,-8,36.106389,2025-05-02 01:00:00 GMT-8,-115.253333,36,37,37,37,37,37,37,1,PPB,15.0,19.0,19,19,1,UG/M3,4.6,37,37,37,1,UG/M3,37,37,37,Las Vegas,Paul Meyer,NV,Active,5/2/2025 9:00:00 AM,474961345,Permanent,-12829942.3417876,4315270.22619909
320030044,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.0075,2025-05-02 01:00:00 GMT-8,-115.263056,45,43,43,43,43,43,43,1,PPB,15.0,15.0,15,15,1,UG/M3,4.6,25,25,25,1,UG/M3,25,25,25,Las Vegas,Mountains Edge,NV,Active,5/2/2025 9:00:00 AM,474961346,Permanent,-12831024.7011966,4301653.40955735
320030071,US,Clark County Department of Environment and Sustainability ,R9,771.7,-8,36.169756,2025-05-02 01:00:00 GMT-8,-115.263038,38,34,34,34,34,34,34,1,PPB,15.0,16.0,16,16,1,UG/M3,3.7,23,23,23,1,UG/M3,23,23,23,Las Vegas,Walter Johnson,NV,Active,5/2/2025 9:00:00 AM,474961347,Permanent,-12831022.6974457,4324004.74665967
320030073,US,Clark County Department of Environment and Sustainability ,R9,932.7,-8,36.173415,2025-05-02 01:00:00 GMT-8,-115.332728,34,34,34,34,34,34,34,1,PPB,12.0,12.0,12,12,1,UG/M3,3.9,22,22,22,1,UG/M3,22,22,22,Las Vegas,Palo Verde,NV,Active,5/2/2025 9:00:00 AM,474961348,Permanent,-12838780.5527591,4324509.31952775
320030075,US,Clark County Department of Environment and Sustainability ,R9,709.7,-8,36.270592,2025-05-02 01:00:00 GMT-8,-115.238282,44,41,41,41,41,41,41,1,PPB,13.0,13.0,13,13,1,UG/M3,3.2,18,18,18,1,UG/M3,18,18,18,Las Vegas,Joe Neal,NV,Active,5/2/2025 9:00:00 AM,474961349,Permanent,-12828266.8721317,4337918.57753636
320030298,US,Clark County Department of Environment and Sustainability ,R9,562.4,-8,36.048705,2025-05-02 01:00:00 GMT-8,-115.052942,34,36,36,36,36,36,36,1,PPB,20.0,17.0,17,17,1,UG/M3,5,23,23,23,1,UG/M3,23,23,23,Las Vegas,GreenValley,NV,Active,5/2/2025 9:00:00 AM,474961350,Permanent,-12807634.917708,4307325.17611102
320030299,US,Clark County Department of Environment and Sustainability ,R9,0,-8,35.987908,2025-05-02 01:00:00 GMT-8,-115.14885,25,31,31,31,31,31,31,1,PPB,28.0,21.0,21,21,1,UG/M3,5.4,25,25,25,1,UG/M3,25,25,25,Las Vegas,Liberty High School,NV,Active,5/2/2025 9:00:00 AM,474961351,Permanent,-12818311.347431,4298957.65902777
320030540,US,Clark County Department of Environment and Sustainability ,R9,538.3,-8,36.141875,2025-05-02 01:00:00 GMT-8,-115.078742,36,36,36,36,36,36,36,1,PPB,16.0,16.0,16,16,1,UG/M3,4.1,24,24,24,1,UG/M3,24,24,24,Las Vegas,Jerome Mack,NV,Active,5/2/2025 9:00:00 AM,474961352,Permanent,-12810506.9605705,4320160.75470759
320030561,US,Clark County Department of Environment and Sustainability ,R9,564.3,-8,36.163962,2025-05-02 01:00:00 GMT-8,-115.11393,,24,24,24,,ND,-999,0,,13.0,15.0,15,15,1,UG/M3,3.7,24,24,24,1,UG/M3,24,24,24,Las Vegas,Sunrise Acres,NV,Active,5/2/2025 9:00:00 AM,474961353,Permanent,-12814424.0708125,4323205.80736062
320030602,US,Clark County Department of Environment and Sustainability ,R9,713.4,-8,35.969848,2025-05-02 01:00:00 GMT-8,-114.835007,49,46,46,46,46,46,46,1,PPB,13.0,14.0,14,14,1,UG/M3,3.5,18,18,18,1,UG/M3,18,18,18,Boulder City,Garrett Jr. High,NV,Active,5/2/2025 9:00:00 AM,474961354,Permanent,-12783374.504482,4296473.29609792
320031019,US,Clark County Department of Environment and Sustainability ,R9,925.1,-8,35.785665,2025-05-02 01:00:00 GMT-8,-115.357087,42,41,41,41,41,41,41,1,PPB,18.0,20.0,20,20,1,UG/M3,3.5,21,21,21,1,UG/M3,21,21,21,Jean,Jean,NV,Active,5/2/2025 9:00:00 AM,474961355,Permanent,-12841492.1842354,4271169.14375568
320031501,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.139707,2025-05-02 01:00:00 GMT-8,-115.175654,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Las Vegas,RT,NV,Active,5/2/2025 9:00:00 AM,474961356,Permanent,-12821295.1550623,4319861.90681352
320031502,US,Clark County Department of Environment and Sustainability ,R9,613.4,-8,36.174365,2025-05-02 01:00:00 GMT-8,-115.13977,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Casino Center,NV,Active,5/2/2025 9:00:00 AM,474961357,Permanent,-12817300.5664546,4324640.32754123
320032003,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.214465,2025-05-02 01:00:00 GMT-8,-115.091437,27,31,31,31,31,31,31,1,PPB,17.0,17.0,17,17,1,UG/M3,5.2,27,27,27,1,UG/M3,27,27,27,Las Vegas,Walnut Rec.,NV,Active,5/2/2025 9:00:00 AM,474961358,Permanent,-12811920.1615061,4330171.69417887
320037771,US,Clark County Department of Environment and Sustainability ,R9,2440,-8,36.318409,2025-05-02 01:00:00 GMT-8,-115.584076,49,45,45,45,45,45,45,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Spring Mountain Youth Camp,NV,Active,5/2/2025 9:00:00 AM,474961359,Permanent,-12866760.484131,4344522.87381368
320037772,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.569333,2025-05-02 01:00:00 GMT-8,-115.676651,34,36,36,36,36,36,36,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Indian Springs,Indian Springs,NV,Active,5/2/2025 9:00:00 AM,474961360,Permanent,-12877065.8859912,4379246.16814413
320050007,US,Nevada Division of Environmental Protection,R9,1489.9,-8,38.897611,2025-05-02 01:00:00 GMT-8,-119.732101,,12,12,12,,ND,-999,0,,,,ND,-999,0,,1,12,12,12,1,UG/M3,12,12,12,Gardnerville,Ranchos,NV,Active,5/2/2025 9:00:00 AM,474961362,Permanent,-13328516.5149288,4707015.82071224
320050009,US,California Air Resources Board,R9,1906.3,-8,38.960602,2025-05-02 01:00:00 GMT-8,-119.941399,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Stateline - Harveys Resort,NV,Inactive,5/2/2025 9:00:00 AM,474961363,Permanent,-13351815.4617129,4716029.71730888
320070005,US,Nevada Division of Environmental Protection,R9,1560.1,-8,40.838329,2025-05-02 01:00:00 GMT-8,-115.766003,,23,23,23,,ND,-999,0,,23.0,23.0,23,23,1,UG/M3,,,ND,-999,0,,23,23,23,Elko,Elko,NV,Active,5/2/2025 9:00:00 AM,474961364,Permanent,-12887012.5051326,4988524.39494062
320190006,US,Nevada Division of Environmental Protection,R9,1273.4,-8,39.602739,2025-05-02 01:00:00 GMT-8,-119.247853,34,31,31,31,31,31,31,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Fernley,Fernley,NV,Active,5/2/2025 9:00:00 AM,474961365,Permanent,-13274610.2741511,4808380.21658331
320230011,US,Nevada Division of Environmental Protection,R9,0,-8,36.349378,2025-05-02 01:00:00 GMT-8,-116.03197,,10,10,10,,ND,-999,0,,9.0,10.0,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,Pahrump,Linda,NV,Active,5/2/2025 9:00:00 AM,474961368,Permanent,-12916619.8161404,4348802.3522506
320230013,US,Nevada Division of Environmental Protection,R9,0,-8,36.159639,2025-05-02 01:00:00 GMT-8,-115.996263,,22,22,22,,ND,-999,0,,24.0,22.0,22,22,1,UG/M3,,,ND,-999,0,,22,22,22,Pahrump,Church,NV,Active,5/2/2025 9:00:00 AM,474961369,Permanent,-12912644.9310826,4322609.74389617
320230014,US,Nevada Division of Environmental Protection,R9,0,-8,36.212787,2025-05-02 01:00:00 GMT-8,-115.994802,,11,11,11,,ND,-999,0,,9.0,11.0,11,11,1,UG/M3,,,ND,-999,0,,11,11,11,Pahrump,Manse,NV,Active,5/2/2025 9:00:00 AM,474961370,Permanent,-12912482.2933066,4329940.17519771
320230015,US,Nevada Division of Environmental Protection,R9,0,-8,36.193469,2025-05-02 01:00:00 GMT-8,-116.007584,,18,18,18,,ND,-999,0,,16.0,18.0,18,18,1,UG/M3,,,ND,-999,0,,18,18,18,Pahrump,Glen Oaks,NV,Active,5/2/2025 9:00:00 AM,474961371,Permanent,-12913905.1790379,4327275.16696349
320310016,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.52507,2025-05-02 01:00:00 GMT-8,-119.807744,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Reno-Sparks,Reno3,NV,Inactive,5/2/2025 9:00:00 AM,474961372,Permanent,-13336937.0551709,4797164.86996753
